id	redshift	cfht.megacam.u	cfht.megacam.g	cfht.megacam.r	cfht.megacam.inew	cfht.megacam.z	subaru_B	SUBARU_V	SUBARU_r	SUBARU_i	SUBARU_z	SUBARU_g	hst.wfc3.F125W	hst.wfc3.F140W	hst.wfc3.F160W	vista.vircam.Y	vista.vircam.J	vista.vircam.H	vista.vircam.Ks	spitzer.irac.ch1	spitzer.irac.ch2	spitzer.irac.ch3	spitzer.irac.ch4	noao.J1	noao.J2	noao.J3	noao.H1	noao.H2	noao.Ks	subaru.suprime.IB427	subaru.suprime.IB464	subaru.suprime.IB484	subaru.suprime.IB505	subaru.suprime.IB527	subaru.suprime.IB574	subaru.suprime.IB624	subaru.suprime.IB679	subaru.suprime.IB709	subaru.suprime.NB711	subaru.suprime.IB738	subaru.suprime.IB767	subaru.suprime.NB816	subaru.suprime.IB827	cfht.wircam.J	cfht.wircam.H	cfht.wircam.Ks	KPNOU	CTIO_MosaicII.U	ISAACKS	ukirt.J	ukirt.H	ukirt.Ks
1268.0	1.12	0.00111382	0.0013576900000000002	0.0019464699999999998	0.0031487599999999996	0.00521064	0.00100619	0.00159175	0.00181908	NaN	0.00560307	0.0011868199999999999	0.00717536	NaN	0.00865545	0.00642288	0.00717791	0.00867081	0.0118124	0.0148264	0.0122804	0.00480478	0.00856701	0.00658856	0.006857739999999999	0.008168139999999999	0.008991609999999999	0.0110656	0.0126801	0.0010970200000000002	0.00113594	0.00122987	0.00123201	0.0012776600000000001	0.00153298	0.0017546999999999999	0.00258649	0.00216361	0.0022212900000000003	0.00222594	0.0025708899999999997	0.00364673	0.00389999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1276.0	1.14	0.000698719	0.000933131	0.00115676	0.0017228699999999998	0.00250122	0.000764482	0.00110615	0.00116757	NaN	0.00277933	0.000775298	0.0028941400000000003	NaN	0.00383758	0.0031394799999999996	0.0033326600000000003	0.0039033	0.00486547	0.00611304	0.00535342	0.0023271000000000003	-0.00188221	0.00322127	0.0031025999999999996	0.00354844	0.00411057	0.00464422	0.00529239	0.00071583	0.0006303410000000001	0.0008312850000000001	0.000878943	0.00096072	0.000979098	0.00114079	0.00142811	0.00123827	0.00130987	0.0012955	0.00153041	0.00185271	0.00197166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1278.0	1.25	0.000773832	0.0009088960000000001	0.0011242300000000002	0.0015225500000000001	0.00264062	0.000848631	0.00109226	0.00121901	NaN	0.0027911000000000004	0.00085851	0.00293736	NaN	0.0036551	0.00315551	0.00330875	0.0035269	0.003954	0.00511398	0.0045015	0.0006370449999999999	0.00762103	0.00360835	0.00322491	0.0033068200000000002	0.00373764	0.00331428	0.00404066	0.0007798859999999999	0.000826759	0.000904803	0.000924438	0.000877093	0.000912994	0.0011030299999999999	0.00147196	0.0012242	0.00127605	0.00125497	0.00135694	0.00143705	0.0018315900000000001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1273.0	0.73	0.00167352	0.0020321	0.00299445	0.0048813300000000006	0.00575399	0.00174167	0.0024317600000000003	0.00314228	NaN	0.005774530000000001	0.00182185	0.00589764	NaN	0.00703639	0.00604294	0.0066351399999999994	0.00701926	0.00871913	0.00667436	0.00581762	0.00240617	0.00879205	0.00532212	0.0059018199999999995	0.00589381	0.00596403	0.00667962	0.00718738	0.00174919	0.00185645	0.00194711	0.00211743	0.00199833	0.00212627	0.00249015	0.00453538	0.00425549	0.00401659	0.00436806	0.00446245	0.00473871	0.00477641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1279.0	1.09	0.000884769	0.00101671	0.00125585	0.00184707	0.0019080299999999998	0.000989488	0.00125635	0.00134079	NaN	0.00199754	0.000998957	0.00268075	NaN	0.00226991	0.00660514	0.0019421	0.00172811	0.00221806	0.00270559	0.00125796	0.01843	0.0102753	0.00564859	0.00293149	0.0036650999999999997	0.00259984	0.00389461	0.00441815	0.000970072	0.00104231	0.00105897	0.0011327400000000001	0.00115615	0.0010637700000000001	0.00128856	0.00161354	0.00137789	0.00152425	0.00151435	0.00205733	0.0022927499999999996	0.00207958	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1272.0	1.26	0.000235537	0.000403611	0.0008525669999999999	0.00177702	0.00399615	0.00026908199999999997	0.00053957	0.0007562560000000001	NaN	0.00447745	0.00031990800000000004	0.009033580000000001	NaN	0.013540100000000001	0.00666599	0.00931705	0.0135092	0.022076699999999998	0.0401556	0.0412009	0.0184844	0.0194629	0.00668206	0.009148630000000001	0.0105448	0.015341200000000001	0.0150915	0.024665	0.000332799	0.000217121	0.000284293	0.000341065	0.000335805	0.00039324900000000003	0.00069653	0.0013039	0.00110971	0.0011983999999999999	0.0013222499999999999	0.00158111	0.00162235	0.00187507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1283.0	1.85	0.00034511199999999996	0.000430429	0.000550137	0.000665117	0.000752287	0.000348509	0.000511695	0.000540815	NaN	0.000701013	0.000402268	0.0009995709999999999	NaN	0.00129128	0.00113605	0.00107109	0.0011001000000000001	0.00149935	0.00193908	0.0023363999999999998	0.0030809799999999997	-0.0011968399999999998	0.000967002	0.00141081	0.000887151	0.0022231900000000003	0.000995824	0.0011109	0.000340756	0.000442688	0.000405807	0.000466537	0.000442603	0.000382987	0.0005120789999999999	0.00060293	0.000531244	0.000530641	0.000507185	0.0005363869999999999	0.000541714	0.000494477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1282.0	1.26	0.000347311	0.000423518	0.000553315	0.000781493	0.0011072299999999998	0.000391864	0.000498311	0.0005784859999999999	NaN	0.00131488	0.00038842	0.00154161	NaN	0.0020007899999999997	0.00157906	0.00177194	0.0014799199999999998	0.00223384	0.00303032	0.00261003	0.0018416399999999999	0.00234221	0.00137181	0.00149529	0.00148543	0.00141574	0.0022969	0.00217468	0.00039806799999999996	0.000384211	0.000505651	0.000435766	0.000446131	0.000414283	0.000503764	0.000715516	0.0005815810000000001	0.000565411	0.0006236779999999999	0.000705697	0.000760072	0.0007167780000000001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1284.0	1.15	0.000434204	0.000499437	0.0006622700000000001	0.000984078	0.00151281	0.000443326	0.000579553	0.000693991	NaN	0.0016908399999999999	0.000470181	0.00160761	NaN	0.00207811	0.00176393	0.00184087	0.0020302600000000003	0.00291658	0.00304321	0.00253402	-0.000535319	0.0021322199999999998	0.00202337	0.00176447	0.002238	0.00219857	0.00272454	0.00275793	0.000436434	0.00047720499999999997	0.00047876600000000004	0.000521627	0.00057491	0.000506107	0.000602546	0.000805859	0.000670264	0.0006772190000000001	0.0007255709999999999	0.000786741	0.00100488	0.00105206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1281.0	1.0	0.000241654	0.00033107	0.000512892	0.000997379	0.0014021600000000002	0.00027913199999999997	0.000427204	0.000547147	NaN	0.0017573399999999998	0.000309957	0.00210507	NaN	0.00245039	0.0018011	0.0023022399999999997	0.0025396800000000003	0.0035384099999999996	0.00510109	0.0028344399999999997	0.0106248	0.0211235	0.0024018299999999998	0.00238499	0.0030094699999999998	0.00303237	0.00435712	0.00483543	0.000256146	0.00030098799999999997	0.00032940599999999997	0.000369483	0.00041626499999999997	0.00041828	0.000499535	0.000767438	0.00057062	0.000493236	0.00092536	0.00107472	0.0012285500000000001	0.0013137300000000001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1293.0	1.92	0.000296417	0.00041141100000000004	0.000458412	0.000519042	0.000492001	0.000340063	0.000463707	0.000431967	NaN	0.0005241930000000001	0.00032278600000000004	0.0007535269999999999	NaN	0.00107584	0.000529918	0.000934454	0.000806867	0.0010031699999999998	0.00155725	0.00161114	0.000908986	0.00910772	0.00102916	0.0009215680000000001	0.000895134	0.00106383	0.00189525	0.0017962400000000002	0.000309298	0.000381786	0.00037380400000000004	0.00038962999999999997	0.000411237	0.00039061	0.000400009	0.000527841	0.00043081	0.000479404	0.000510289	0.0005506560000000001	0.000473092	0.000424709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1277.0	0.78	0.000703818	0.0013710999999999999	0.00299614	0.0073373100000000005	0.00987595	0.00112336	0.00232848	0.00341464	NaN	0.011234899999999999	0.00137805	0.0171975	NaN	0.022706800000000003	0.013865299999999999	0.020114	0.0253595	0.039838500000000006	0.0478797	0.0340171	0.0230555	0.016048	0.014719099999999999	0.0197848	0.020758199999999997	0.0271986	0.0322661	0.0423371	0.000980543	0.00119079	0.00153164	0.00160676	0.0018621	0.00227832	0.00301895	0.005453769999999999	0.0056306	0.0057081400000000004	0.0064116	0.00733725	0.008356899999999999	0.00847202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1290.0	1.16	5.73576e-05	0.000102725	0.000314246	0.000725166	0.00152257	5.87436e-05	0.000192593	0.00030080499999999996	NaN	0.00169741	3.81648e-05	0.00354859	NaN	0.00662806	0.0023475	0.00438121	0.0069156	0.0135306	0.0256017	0.0256952	0.0109063	0.0280287	0.00219831	0.00404889	0.00420977	0.00750948	0.008691649999999999	0.0140821	8.167399999999999e-05	7.105599999999999e-05	5.4429900000000006e-05	4.9944900000000004e-05	6.90838e-05	0.000177788	0.00026283400000000004	0.000416766	0.00043039300000000005	0.00038712400000000003	0.000526308	0.000631661	0.000893107	0.0010263899999999999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1294.0	1.77	0.000422942	0.000521761	0.0005830610000000001	0.0007086369999999999	0.000763427	0.00040613700000000005	0.0005248960000000001	0.000537856	NaN	0.000818893	0.000409566	0.0011696500000000002	NaN	0.001286	0.00121353	0.00124348	0.00123685	0.00164049	0.00195261	0.0013741600000000001	-0.0022837900000000004	0.00187093	0.00152575	0.00189276	0.00204542	0.0022017699999999996	0.0017376	0.00167509	0.000395438	0.000400576	0.000436047	0.000469566	0.000467306	0.000437827	0.000457181	0.0005518340000000001	0.0005007470000000001	0.000582971	0.0005868290000000001	0.000529332	0.000635443	0.0005561709999999999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1288.0	1.46	0.000349932	0.000459793	0.000663184	0.00108853	0.00159081	0.000332434	0.000426548	0.0005939459999999999	NaN	0.00157646	0.000398282	0.00304506	NaN	0.00480577	0.0027183899999999998	0.00367987	0.00550761	0.007408260000000001	0.0135068	0.0156792	0.011477399999999999	0.0114198	0.0030852400000000004	0.00343385	0.00403136	0.00616306	0.00720771	0.00770906	0.00034822900000000003	0.000371491	0.00041049200000000004	0.000438709	0.000365985	0.000505323	0.000468213	0.000853461	0.0007980429999999999	0.0006479350000000001	0.0008437529999999999	0.00102005	0.000976214	0.0010306900000000001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1280.0	0.92	0.000622462	0.0009530760000000001	0.00181139	0.0041822299999999995	0.00619224	0.000722847	0.00131565	0.00179436	NaN	0.00664566	0.000824333	0.00927102	NaN	0.0115524	0.00751836	0.0103658	0.0123086	0.017546600000000002	0.020565	0.015065899999999998	0.00928726	0.0029935499999999998	0.007823140000000001	0.009487849999999999	0.011596299999999999	0.012970599999999999	0.015557	0.0187505	0.0007188330000000001	0.000726178	0.000850104	0.000938775	0.00106518	0.0013203899999999998	0.0016898500000000001	0.00225568	0.00263426	0.00233799	0.0030846800000000002	0.00404096	0.004762	0.00450593	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1287.0	0.6	0.0027265799999999997	0.0034942700000000003	0.006378999999999999	0.00886808	0.0087514	0.00309949	0.00473675	0.006677	NaN	0.00974723	0.00334523	0.009159140000000001	NaN	0.0106213	0.0117295	0.010247299999999999	0.010958	0.012176600000000001	0.00958532	0.00721445	0.00649283	0.0046704	0.0113991	0.010045	0.010484299999999998	0.0118224	0.0129687	0.013565899999999999	0.0031753	0.0033839	0.00364597	0.0036483500000000003	0.0038855499999999998	0.00402248	0.0064899	0.00905122	0.00794447	0.00786573	0.00786159	0.00900768	0.008175169999999999	0.008121100000000001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1291.0	2.31	0.000442892	0.000960855	0.0013153799999999999	0.0015457300000000002	0.00179032	0.000695421	0.00123679	0.0012504999999999999	NaN	0.00177796	0.000877717	0.00293997	NaN	0.00437102	0.0020321	0.00326876	0.00432663	0.00595924	0.00616857	0.00699216	0.012256399999999999	0.0117641	0.00251634	0.0031077400000000003	0.00404896	0.00488928	0.00644908	0.00672015	0.000706887	0.0008191380000000001	0.000931904	0.000862247	0.000912471	0.0011010500000000001	0.00120389	0.0014796499999999999	0.00134321	0.0011971400000000002	0.0012686800000000001	0.00140078	0.00153563	0.00154523	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1286.0	0.68	0.0026493000000000003	0.00359266	0.00639046	0.010448800000000001	0.0120517	0.0028666399999999997	0.00450204	0.006606	NaN	0.0125564	0.00332848	0.0139337	NaN	0.0157974	0.013456099999999999	0.0146013	0.0162189	0.019798100000000003	0.0172237	0.0123008	0.00872525	0.00604645	0.0152625	0.0154839	0.016063400000000002	0.018586	0.019579999999999997	0.020823	0.00288983	0.0031037599999999997	0.00352199	0.0037256100000000003	0.00367786	0.00421856	0.00636043	0.009923659999999999	0.009260889999999999	0.00917892	0.00939154	0.0102178	0.0108232	0.0114981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1302.0	0.85	0.000188576	0.000267955	0.000430902	0.000781357	0.00099435	0.00019201599999999999	0.000312234	0.000455507	NaN	0.00116777	0.000180337	0.00116002	NaN	0.00121522	0.00104913	0.00136053	0.0014186399999999999	0.00196503	0.00211977	0.00136593	-0.000134459	0.00577267	0.00101642	0.0019441999999999999	0.00196379	0.00130651	0.00163859	0.0018652500000000002	0.00010587199999999999	0.000172549	0.000216202	0.000244004	0.000271856	0.000302689	0.000317482	0.000749825	0.000635142	0.000571398	0.000629553	0.000786747	0.0007089020000000001	0.000704327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1300.0	1.34	0.000515751	0.000756961	0.00105159	0.0012070000000000002	0.00182273	0.0006171680000000001	0.00084587	0.000995989	NaN	0.00231871	0.00065183	0.0027259899999999998	NaN	0.0034948899999999996	0.00265598	0.00297001	0.00350509	0.00430267	0.0053352899999999995	0.00520397	0.00443615	-0.00831188	0.00274879	0.00293016	0.00288157	0.00399096	0.00401647	0.00419029	0.000682312	0.000650092	0.000698329	0.000704199	0.000687506	0.000814372	0.0010462100000000001	0.00122099	0.0010897699999999999	0.00110595	0.0011766399999999998	0.00133944	0.0011738599999999999	0.00131515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
